Date,ALPHA,AUTOBEES,BANKBEES,BFSI,CPSEETF,FINIETF,FMCGIETF,GILT5YBEES,GOLDBEES,HDFCSML250,HEALTHIETF,ICICIB22,INFRAIETF,ITBEES,JUNIORBEES,LIQUIDCASE,LOWVOLIETF,LTGILTBEES,MAKEINDIA,METALIETF,MID150BEES,MOCAPITAL,MODEFENCE,NIFTYBEES,PHARMABEES,PSUBNKBEES,PVTBANIETF,SILVERBEES,TNIDETF
07-Nov-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
14-Nov-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
21-Nov-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
28-Nov-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
05-Dec-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
12-Dec-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
19-Dec-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
26-Dec-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
02-Jan-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
09-Jan-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
16-Jan-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
23-Jan-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
30-Jan-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
06-Feb-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
13-Feb-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
20-Feb-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,0.0,0.0,0.0
