Date,ALPHA,AUTOBEES,BANKBEES,BFSI,CPSEETF,FINIETF,FMCGIETF,GILT5YBEES,GOLDBEES,HDFCSML250,HEALTHIETF,ICICIB22,INFRAIETF,ITBEES,JUNIORBEES,LIQUIDCASE,LOWVOLIETF,LTGILTBEES,MAKEINDIA,METALIETF,MID150BEES,MOCAPITAL,MODEFENCE,NIFTYBEES,PHARMABEES,PSUBNKBEES,PVTBANIETF,SILVERBEES,TNIDETF
02-Dec-2024,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,3651.04,0.0,-1285.96,129929.8,17807.16,9108.01,-8434.04,0.0,3725.84,0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-6034.59,147730.64,6586.2,0.0,15995.07
09-Dec-2024,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,5433.97,0.0,-610.06,129929.8,17807.16,14572.8,-8434.04,0.0,3725.84,0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-7728.51,147730.64,6586.2,0.0,22850.09
16-Dec-2024,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,6073.14,0.0,-369.74,129929.8,17807.16,18742.24,-8434.04,0.0,3725.84,0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,-0.01,28148.3
23-Dec-2024,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,4357.49,0.0,396.27,129929.8,17807.16,10200.95,-8434.04,0.0,3725.84,0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,-4895.01,17099.92
30-Dec-2024,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,4458.41,0.0,6809.82,129929.8,17807.16,10929.59,-8434.04,0.0,3725.84,0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,-6380.01,18932.94
06-Jan-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,6510.45,0.0,6329.17,129929.8,17807.16,9512.8,-8434.04,0.0,3725.84,0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,-3685.0,17250.57
13-Jan-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,12027.41,0.0,-2082.02,129929.8,17807.16,11739.2,-8434.04,0.0,3725.84,0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,55.0,1431.26
20-Jan-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,13171.16,0.0,-3914.46,129929.8,17807.16,4655.2,-8434.04,0.0,3725.84,0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,1265.01,6403.05
27-Jan-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,16871.58,0.0,-11394.41,129929.8,17807.16,3602.72,-8434.04,0.0,3725.84,0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,879.99,-4168.25
03-Feb-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,23431.37,0.0,-9096.35,129929.8,17807.16,4614.72,-8434.04,0.0,3725.84,0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,8965.0,1280.61
10-Feb-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,33119.68,0.0,-7023.61,129929.8,17807.16,5829.12,-8434.04,0.0,3725.84,0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,15619.99,2737.0
17-Feb-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,0.0,30193.02,0.0,-13632.4,129929.8,17807.16,-850.08,-8434.04,0.0,3725.84,-0.0,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,15372.5,-7934.75
24-Feb-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,-0.0,33388.8,0.0,-13632.4,129929.8,17807.16,-8015.05,-8434.04,0.0,3725.84,150.18,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,16335.0,-14538.69
03-Mar-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,366.4,29217.45,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,-0.0,3725.84,300.36,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,11385.01,-14538.69
10-Mar-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,1025.93,31942.28,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,183.6,3725.84,675.81,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,18782.5,-14538.69
17-Mar-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,1099.21,36517.33,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,351.9,3725.84,1276.53,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,25327.51,-14538.69
24-Mar-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,1868.64,34734.41,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,535.5,3725.84,2102.52,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,19002.5,-14538.69
31-Mar-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,1868.64,34734.41,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,535.5,3725.84,2102.52,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,19002.5,-14538.69
07-Apr-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,5422.71,37526.54,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,948.6,3725.84,5331.39,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,-660.0,-14538.69
14-Apr-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,5422.71,37526.54,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,948.6,3725.84,5331.39,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,-660.0,-14538.69
21-Apr-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,7401.28,61881.89,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1269.9,3725.84,7659.18,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,15757.5,-14538.69
28-Apr-2025,92412.32,20140.9,0.0,0.0,113100.36,0.0,26326.16,6888.32,55086.62,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,7433.9,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,16197.51,-14538.69
05-May-2025,92412.32,20140.9,0.0,-492.4,113100.36,0.0,26326.16,8170.71,56869.54,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,8485.17,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,11385.01,-14538.69
12-May-2025,92412.32,20140.9,0.0,1538.75,113100.36,0.0,26326.16,8573.76,51487.14,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,8184.81,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,11467.51,-14538.69
19-May-2025,92412.32,20140.9,0.0,1477.2,113100.36,0.0,26326.16,9672.95,52630.89,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,9686.61,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,15234.99,-14538.69
26-May-2025,92412.32,20140.9,-0.01,2585.1,113100.36,0.0,26326.16,10515.68,57508.68,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6586.2,20020.0,-14538.69
02-Jun-2025,92412.32,20140.9,1532.65,1477.2,113100.36,2471.94,26326.16,10515.68,60031.68,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,6756.28,20020.0,-14538.69
09-Jun-2025,92412.32,20140.9,6023.43,4677.8,113100.36,15310.08,26326.16,10515.68,59897.14,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,10668.12,20020.0,-14538.69
16-Jun-2025,92412.32,20140.9,1722.15,2277.36,113100.36,7974.0,26326.16,10515.68,68677.16,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,7606.69,20020.0,-14538.69
23-Jun-2025,92412.32,20140.9,2092.96,2092.7,113100.36,7176.6,26326.16,10515.68,67230.66,0.0,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,8797.24,20020.0,-14538.69
30-Jun-2025,92412.32,20140.9,8021.65,6647.4,113100.36,15230.34,26326.16,10515.68,58248.76,-0.01,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,12539.0,20020.0,-14538.69
07-Jul-2025,92412.32,20140.9,6488.99,4554.7,113100.36,9648.53,26326.16,10515.68,60065.33,-1431.01,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,12539.0,20020.0,-14538.69
14-Jul-2025,92412.32,20140.9,6114.09,4431.6,113100.36,7575.29,26326.16,10515.68,64606.72,-94.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,12539.0,20020.0,-14538.69
21-Jul-2025,92412.32,20140.9,6711.49,5416.4,113100.36,9648.53,26326.16,10515.68,65447.72,1390.51,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,12539.0,20020.0,-14538.69
28-Jul-2025,92412.32,20140.9,3333.09,3077.5,113100.36,1275.84,26326.16,10515.68,65111.33,-8275.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,12539.0,20020.0,-14538.69
04-Aug-2025,92412.32,20140.9,1639.77,2092.7,113100.36,1913.76,26326.16,10515.68,69148.14,-10219.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,12539.0,20020.0,-14538.69
11-Aug-2025,92412.32,20140.9,856.96,1846.5,113100.36,1594.79,26326.16,10515.68,69148.14,-15551.99,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,12539.0,20020.0,-14538.69
18-Aug-2025,92412.32,20140.9,2369.0,3693.0,113100.36,7415.82,26326.16,10515.68,67533.41,-11812.51,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,12539.0,20019.99,-14538.69
25-Aug-2025,92412.32,20412.16,2369.0,1784.95,113100.36,4066.74,26326.16,10515.68,70056.41,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.0,12354.32,-8787.21,147730.64,12539.0,24308.46,-14538.69
01-Sep-2025,92412.32,22258.96,2369.0,1784.95,113100.36,-1913.76,26326.16,10515.68,80518.45,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,0.01,12354.32,-8787.21,147730.64,12539.0,38402.14,-18502.02
08-Sep-2025,92412.32,34660.59,2369.0,1784.95,113100.36,2392.2,26326.16,10515.68,91855.14,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,-964.32,12354.32,-8787.21,147730.64,12539.0,41979.45,-18502.02
15-Sep-2025,92412.32,31256.35,2369.0,1784.95,113100.36,8372.7,26326.16,10515.68,95017.28,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,13571.04,12354.32,-8787.21,147730.64,12539.0,48078.1,-18502.02
22-Sep-2025,92412.32,34193.95,2369.0,1784.95,113100.36,9329.58,26326.16,10515.68,102485.37,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,16816.79,12354.32,-8787.21,147730.64,12539.0,59154.8,-18502.02
29-Sep-2025,92412.32,28066.29,2369.0,1784.95,113100.36,3588.29,26326.16,10515.68,111770.02,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,147730.64,12539.0,82514.99,-18502.02
06-Oct-2025,92412.32,31554.69,2369.0,1784.95,113100.36,9329.58,26326.16,10515.68,122938.49,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,153799.45,12539.0,92449.55,-18502.02
13-Oct-2025,92412.32,30131.8,2369.0,1784.95,113100.36,12678.66,26326.16,10515.68,134477.02,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,156513.15,12539.0,136993.39,-18502.02
20-Oct-2025,92412.32,33895.59,2369.0,1784.95,113100.36,18659.16,26326.16,10515.68,142853.37,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,159966.95,12539.0,103547.82,-18502.02
27-Oct-2025,92412.32,34561.16,2369.0,1784.95,113100.36,19695.78,26326.16,10515.68,126033.37,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,164259.55,12539.0,82062.46,-18502.02
03-Nov-2025,92412.32,31462.89,2369.0,1784.95,113100.36,21051.37,26326.16,10515.68,125730.62,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,173880.83,12539.0,89863.55,-18502.02
10-Nov-2025,92412.32,31417.0,2369.0,1784.95,113100.36,24559.92,26326.16,10515.68,131281.2,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,173708.14,12539.0,96048.39,-18502.02
17-Nov-2025,92412.32,36695.49,2369.0,1784.95,113100.36,24400.44,26326.16,10515.68,132088.58,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,177408.64,12539.0,103763.3,-18502.02
24-Nov-2025,92412.32,35609.2,2369.0,1784.95,113100.36,19536.29,26326.16,10515.68,133064.14,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,173757.49,12539.0,99798.1,-18502.02
01-Dec-2025,92412.32,40780.59,2369.0,1784.95,113100.36,26314.21,26326.16,10515.68,148168.49,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,179184.89,12539.0,141023.26,-18502.02
08-Dec-2025,92412.32,37384.01,2369.0,1784.95,113100.36,22486.69,26326.16,10515.68,148605.8,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,168206.74,12539.0,151000.89,-18502.02
15-Dec-2025,92412.32,37315.14,2369.0,1784.95,113100.36,22008.24,26326.16,10515.68,162398.2,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,171635.87,12539.0,181235.54,-18502.02
22-Dec-2025,92412.32,39013.44,2369.0,1784.95,113100.36,23284.08,26326.16,10515.68,163878.37,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,173856.18,12539.0,213732.94,-18502.02
29-Dec-2025,92412.32,36848.5,2369.0,1784.95,113100.36,22805.63,26326.16,10515.68,169395.33,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,171315.15,12539.0,253169.45,-18502.02
05-Jan-2026,92412.32,47719.14,2369.0,1784.95,113100.36,27590.05,26326.16,10515.68,169025.28,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,184118.89,12539.0,268879.39,-18502.02
12-Jan-2026,92412.32,40466.96,2369.0,1784.95,113100.36,21450.07,26326.16,10515.68,181943.06,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,0.0,24299.1,0.0,7714.56,12354.32,-8787.21,181775.24,12539.0,307259.96,-18502.02
19-Jan-2026,92412.32,37483.45,2369.0,1784.95,113100.36,23842.26,26326.16,10515.68,196542.8,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,-0.01,24299.1,0.0,7714.56,12354.32,-8787.21,191100.5,12539.0,392597.98,-18502.02
26-Jan-2026,92412.32,37483.45,2369.0,1784.95,113100.36,23842.26,26326.16,10515.68,196542.8,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,-0.01,24299.1,0.0,7714.56,12354.32,-8787.21,191100.5,12539.0,392597.98,-18502.02
02-Feb-2026,92412.32,37483.45,2369.0,1784.95,113100.36,9967.5,26326.16,10515.68,188368.28,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,-186.23,24299.1,0.0,7714.56,12354.32,-8787.21,179875.64,12539.0,256811.41,-18502.02
09-Feb-2026,92412.32,37483.45,2369.0,1784.95,113100.36,24799.13,26326.16,10515.68,219687.14,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,9311.99,24299.1,0.0,7714.56,12354.32,-8787.21,195837.14,12539.0,308014.19,-18502.02
16-Feb-2026,92412.32,37483.45,2369.0,1784.95,113100.36,24081.47,26326.16,10515.68,216121.28,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,6145.91,24299.1,0.0,7714.56,12354.32,-8787.21,198994.89,12539.0,272758.39,-18502.02
23-Feb-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,226482.41,-9787.5,-13632.4,129929.8,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,6332.16,24299.1,0.0,7714.56,12354.32,-8787.21,213550.2,12539.0,321957.05,-18502.02
02-Mar-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,254470.91,-9787.5,-13632.4,126390.22,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,12291.85,24299.1,0.0,7714.56,12354.32,-8787.21,208344.83,12539.0,374711.44,-18502.02
09-Mar-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,231023.83,-9787.5,-13632.4,117858.39,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,1676.16,24299.1,0.0,7714.56,12354.32,-8787.21,186758.58,12539.0,315125.7,-18502.02
16-Mar-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,217130.49,-9787.5,-13632.4,110185.89,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,-5773.44,24299.1,0.0,7714.56,12354.32,-8787.21,179086.2,12539.0,285990.09,-18502.02
23-Mar-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,161624.49,-9787.5,-13632.4,101490.39,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,-14340.48,24299.1,0.0,7714.56,12354.32,-8787.21,170032.32,12539.0,199876.31,-18502.02
30-Mar-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,196845.58,-9787.5,-13632.4,102779.38,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,-8567.05,24299.1,0.0,7714.56,12354.32,-8787.21,159892.95,12539.0,248493.1,-18502.02
06-Apr-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,202295.24,-9787.5,-13632.4,110226.82,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,-372.48,24299.1,0.0,7714.56,12354.32,-8787.21,172696.68,12539.0,262069.61,-18502.02
13-Apr-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,205491.06,-9787.5,-13632.4,118206.22,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,13595.52,24299.1,0.0,7714.56,12354.32,-8787.21,182860.71,12539.0,267651.05,-18502.02
20-Apr-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,209662.41,-9787.5,-13632.4,125469.52,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,23466.24,24299.1,0.0,7714.56,12354.32,-8787.21,189052.89,12539.0,294157.56,-18502.02
27-Apr-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,207139.41,-9787.5,-13632.4,126922.17,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,25887.36,24299.1,0.0,7714.56,12354.32,-8787.21,186561.21,12539.0,280042.3,-18502.02
04-May-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,200848.72,-9787.5,-13632.4,124794.35,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,26259.85,24299.1,0.0,7714.57,12354.32,-8787.21,176372.51,12539.0,279266.5,-18502.02
11-May-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,203708.14,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,24769.91,24299.1,7236.95,15630.73,12354.32,-8787.21,176372.51,12539.0,302820.64,-18502.02
18-May-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,225473.2,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,29798.4,24299.1,7236.95,6913.52,12354.32,-8787.21,176372.51,12539.0,328400.51,-18502.02
25-May-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,228198.03,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,32405.77,24299.1,7236.95,13934.41,12354.32,-8787.21,176372.51,12539.0,334585.35,-18502.02
01-Jun-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,218038.76,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,35571.85,24299.1,-5528.85,6136.03,12354.32,-8787.21,176372.51,12539.0,320599.39,-18502.02
08-Jun-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,206836.66,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,24956.16,24299.1,-12091.55,7149.11,12354.32,-8787.21,176372.51,12539.0,274029.83,-18502.02
15-Jun-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,206668.45,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,29239.68,24299.1,1438.39,11366.36,12354.32,-8787.21,176372.51,12539.0,297066.79,-18502.02
22-Jun-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,196610.1,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,27377.28,24299.1,4180.35,27269.36,12354.32,-8787.21,176372.51,12539.0,268017.4,-18502.02
29-Jun-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,180832.93,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,17506.56,24299.1,-1438.4,18245.87,12354.32,-8787.22,176372.51,12539.0,231123.81,-18502.02
06-Jul-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,180832.93,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,20672.64,24299.1,-134.85,24630.65,12354.32,740.92,176372.51,12539.0,257716.5,-18502.02
13-Jul-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,180832.93,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,19182.73,24299.1,2112.65,19164.73,12354.32,-1376.46,176372.51,12539.0,229917.01,-18502.02
20-Jul-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,180832.93,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,18065.28,24299.1,-2876.8,17138.57,12354.32,4370.68,176372.51,12539.0,230843.65,-18502.02
27-Jul-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,180832.93,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,16575.36,24299.1,-8900.1,18764.19,12354.32,3614.46,176372.51,12539.0,241877.24,-18502.02
30-Jul-2026,92412.32,37483.45,2369.0,1784.95,113100.36,25118.1,26326.16,10515.68,180832.93,-9787.5,-13632.4,117408.28,17807.16,-15908.64,-8434.04,1468.8,3725.84,10362.42,7018.93,20858.89,24299.1,-11102.64,12685.73,12354.32,9210.35,176372.51,12539.0,228128.36,-18502.02
